Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	-7944.623	-8194.536	249.9124	0.7166922	0.4781537	0.493749	0.506251	8.038448
6	-7946.203	-8195.719	249.5155	0.7417307	0.4888234	0.592757	0.407243	8.226935
12	-7954.866	-8205.5	250.6343	0.7993612	0.4950094	0.453577	0.546423	7.593484
18	-7948.23	-8198.414	250.1835	0.8275973	0.5388054	0.515798	0.484202	7.781615
24	-7937.127	-8188.074	250.9477	0.723523	0.5867728	0.486615	0.513385	7.389175
30	-7943.47	-8194.189	250.719	0.7497603	0.7357824	0.504478	0.495522	7.389175
36	-7950.346	-8200.833	250.487	0.7747966	0.6141672	0.504478	0.495522	7.587221
42	-7944.645	-8194.09	249.4449	0.8162542	0.5439862	0.513132	0.486868	8.177369
48	-7942.877	-8192.537	249.6594	0.7658591	0.433949	0.515604	0.484396	8.188624
54	-7955.968	-8207.627	251.6582	0.8969825	0.6257684	0.528086	0.471914	6.883618
60	-7944.507	-8195.925	251.418	0.8969825	0.616224	0.444199	0.555801	7.020339
66	-7947.487	-8198.068	250.5808	0.7978464	0.6555774	0.573452	0.426548	7.493671
72	-7940.632	-8190.361	249.7286	0.8005367	0.6222428	0.46966	0.53034	7.9726
78	-7946.992	-8197.307	250.3146	0.8005367	0.4831729	0.46966	0.53034	7.774465
84	-7961.624	-8211.124	249.5004	0.7943787	0.49105	0.550908	0.449092	8.204972
90	-7947.351	-8197.036	249.6858	0.8073713	0.4828397	0.444296	0.555704	8.106669
96	-7937.162	-8188.243	251.0805	0.8073713	0.5456851	0.481382	0.518618	7.306366
102	-7931.502	-8183.021	251.519	0.8127332	0.5947373	0.492706	0.507294	7.02805
108	-7930.372	-8181.293	250.9213	0.8538936	0.5037826	0.545876	0.454124	7.402732
114	-7963.057	-8213.393	250.3356	0.764857	0.4812638	0.478183	0.521817	7.78404
120	-7950.643	-8200.951	250.308	0.7679199	0.4730279	0.475628	0.524372	7.804653
126	-7938.393	-8188.693	250.3	0.7449069	0.6173684	0.469791	0.530209	7.700808
132	-7944.607	-8195.824	251.2172	0.7449069	0.5507941	0.469791	0.530209	7.262273
138	-7934.635	-8184.269	249.6336	0.795711	0.6490213	0.487179	0.512821	8.005882
144	-7944.601	-8195.405	250.8046	0.7750514	0.5217147	0.487179	0.512821	7.491974
150	-7935.913	-8186.943	251.0305	0.7883003	0.5334742	0.487179	0.512821	7.353726
